央视频道,#genre#
吕小羊鬼片 正在直播,https://www.goodiptv.club/yy/1354792118
【案发现场】1-4部全集,https://www.goodiptv.club/yy/33567888
真实案件系列,https://www.goodiptv.club/yy/1382671124
【陪你看】金刚葫芦娃,https://www.goodiptv.club/yy/1353323999
林正英经典,https://www.goodiptv.club/yy/1353312849
家花与野花,https://www.goodiptv.club/yy/1354420982
御龙修仙传4,https://www.goodiptv.club/yy/1355268573
彭禺厶鬼怪奇幻系列电影,https://www.goodiptv.club/yy/1355249116
探案！探案！,https://www.goodiptv.club/yy/1382829413
彭禺厶鬼怪奇幻系列电影,https://www.goodiptv.club/yy/1353200190
奇领 铁山靠【Y 正在直播,https://www.goodiptv.club/yy/41584371
恐怖鬼片,https://www.goodiptv.club/yy/1355485328
24灌篮高手正在直播,https://www.goodiptv.club/yy/1350984033
【科幻】超炫特效,https://www.goodiptv.club/yy/37988782
奇缘39262港台影院,https://www.goodiptv.club/yy/1354889234
飞哥大英雄之飞哥乐乐陪看,https://www.goodiptv.club/yy/1352946111
案发现场全集,https://www.goodiptv.club/yy/1354775242
武林外传,https://www.goodiptv.club/yy/1355269576
港片电影,https://www.goodiptv.club/yy/33897188
叶问全集,https://www.goodiptv.club/yy/1382828771
三国演义,https://www.goodiptv.club/yy/32788000
士兵突击,https://www.goodiptv.club/yy/1382828766
父母的爱情,https://www.goodiptv.club/yy/1382768483
金婚,https://www.goodiptv.club/yy/1382736832
天龙神雕经典回忆,https://www.goodiptv.club/yy/68260522
华子系列,https://www.goodiptv.club/yy/1354888726
西游记后传,https://www.goodiptv.club/yy/1382736846
澳门风云,https://www.goodiptv.club/yy/1459243913
敢死队-精彩动作电影,https://www.goodiptv.club/yy/1382735573
西游记张卫健版,https://www.goodiptv.club/yy/1354936155
变形金刚,https://www.goodiptv.club/yy/1382736803
经典动作电影,https://www.goodiptv.club/yy/1370293254
魔幻手机,https://www.goodiptv.club/yy/1382735544
父母爱情,https://www.goodiptv.club/yy/1382746276
洪金宝福星系列,https://www.goodiptv.club/yy/1354924839
法证先锋,https://www.goodiptv.club/yy/1354930939
法证先锋Ⅱ,https://www.goodiptv.club/yy/1354888736
双月之城-国漫,https://www.goodiptv.club/yy/1382736907
鬼片赌片经典电影,https://www.goodiptv.club/yy/1351496216
灌篮高手,https://www.goodiptv.club/yy/1382735626
小沈阳春晚小品,https://www.goodiptv.club/yy/1382749941
宋小宝小品合集,https://www.goodiptv.club/yy/1354931577
三国演义94年经典版,https://www.goodiptv.club/yy/1354936241
小敏,https://www.goodiptv.club/yy/1382736890
宫心计,https://www.goodiptv.club/yy/1382828769
宝莲灯前传,https://www.goodiptv.club/yy/1354931631
宋小宝春晚小品合集,https://www.goodiptv.club/yy/1382736866
妖魔鬼怪 超好看,https://www.goodiptv.club/yy/1459714870
战狼10086,https://www.goodiptv.club/yy/1382773686
大话西游至尊宝,https://www.goodiptv.club/yy/1382736910
最美的青春,https://www.goodiptv.club/yy/1382745116
伪装者,https://www.goodiptv.club/yy/1354936244
天下第一,https://www.goodiptv.club/yy/1355554637
影视剧场,https://www.goodiptv.club/yy/1355260855
生逢灿烂的日子,https://www.goodiptv.club/yy/1382745085
薛元帅传奇,https://www.goodiptv.club/yy/31313785
穿越时空的爱恋,https://www.goodiptv.club/yy/1382735567
林正英合集电影,https://www.goodiptv.club/yy/1508778705
本山快乐营,https://www.goodiptv.club/yy/1354933529
深海利剑,https://www.goodiptv.club/yy/1382736906
国内战争电影,https://www.goodiptv.club/yy/1382736865
陈情令,https://www.goodiptv.club/yy/1382745121
中国味道 第4季-美食纪录片,https://www.goodiptv.club/yy/1382736845
【电视剧】天下第一,https://www.goodiptv.club/yy/1354780649
炊事班的故事II,https://www.goodiptv.club/yy/1382736885
特种兵归来-国产电影,https://www.goodiptv.club/yy/1382735581
高分科幻动作片,https://www.goodiptv.club/yy/1382749948
天龙八部蓝光,https://www.goodiptv.club/yy/1355652820
粟裕大将-影视,https://www.goodiptv.club/yy/1354926542
武林外传-超清下饭剧,https://www.goodiptv.club/yy/1353085648
古装喜剧合集，还能玩起穿越？！,https://www.goodiptv.club/yy/1382749905
电影,https://www.goodiptv.club/yy/1458819360
国威影院 仙侠系列,https://www.goodiptv.club/yy/1354866665
夏洛特烦恼-国内电影-喜剧,https://www.goodiptv.club/yy/1354936201
辽宁七七与你相见恨晚,https://www.goodiptv.club/yy/1451760831
欢乐集结号,https://www.goodiptv.club/yy/1354931582
妖神记,https://www.goodiptv.club/yy/1382745171
狂飙 蓝光,https://www.goodiptv.club/yy/1382787686
【港台】鬼片 惊悚 喜剧,https://www.goodiptv.club/yy/1351030377
《一剑开天门》,https://www.goodiptv.club/yy/34313906
倚天屠龙记,https://www.goodiptv.club/yy/1382818085
24小时循环播电视剧,https://www.goodiptv.club/yy/53320802
X战警系列电影,https://www.goodiptv.club/yy/1382736893
雪豹-蓝光版,https://www.goodiptv.club/yy/22089862
经典搞笑影片,https://www.goodiptv.club/yy/1382749878
安家,https://www.goodiptv.club/yy/12086226
经典鬼片,https://www.goodiptv.club/yy/1508828185
港片鬼片全集,https://www.goodiptv.club/yy/1459869766
特种兵之霹雳火，剧版战狼,https://www.goodiptv.club/yy/1356047090
怀旧好电影,https://www.goodiptv.club/yy/1382627144
24H轮播,https://www.goodiptv.club/yy/1382843075
电影百团大战,https://www.goodiptv.club/yy/1382736871
【荒野求生】德爷 贝爷,https://www.goodiptv.club/yy/39123221
【荒野求生】德爷贝爷各种,https://www.goodiptv.club/yy/21831828
精彩玄幻电影,https://www.goodiptv.club/yy/1382688400
拆弹专家-刘德华,https://www.goodiptv.club/yy/1382745111
经典动漫,https://www.goodiptv.club/yy/24180320
金婚,https://www.goodiptv.club/yy/1382828768
芝正在直播,https://www.goodiptv.club/yy/1352488363
战狼7吴京退役,https://www.goodiptv.club/yy/1382773714
院线动作大片,https://www.goodiptv.club/yy/1382736900
国内喜剧,https://www.goodiptv.club/yy/1382736862
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
第一滴血全集,https://www.goodiptv.club/yy/1354932355
动作大片-热血开打,https://www.goodiptv.club/yy/1354936168
钟馗传说,https://www.goodiptv.club/yy/1382736839
热门喜剧,https://www.goodiptv.club/yy/1354931495
仙剑奇侠传-神仙姐姐驾到,https://www.goodiptv.club/yy/1382749903
珍珠港-电影,https://www.goodiptv.club/yy/1354936234
国外科幻,https://www.goodiptv.club/yy/1382736800
欢乐集结号,https://www.goodiptv.club/yy/1382735550
密子君,https://www.goodiptv.club/yy/1382736717
毒液：致命守护者,https://www.goodiptv.club/yy/1382745095
超炫科幻大片,https://www.goodiptv.club/yy/1382736840
十大经典港剧之《大时代》,https://www.goodiptv.club/yy/1354930891
成龙系列,https://www.goodiptv.club/yy/1354888751
超激烈的猎食场面,https://www.goodiptv.club/yy/1382749898
今夜欢乐颂,https://www.goodiptv.club/yy/1382735572
国内科幻片竟如此...,https://www.goodiptv.club/yy/1382745110
大明王朝,https://www.goodiptv.club/yy/1382736879
木乃伊全集,https://www.goodiptv.club/yy/1354889024
熊出没之探险日记S1-国漫,https://www.goodiptv.club/yy/1354930977
贾玲春晚小品,https://www.goodiptv.club/yy/1382736720
渴望,https://www.goodiptv.club/yy/1354930963
高分动作大片-热血出击,https://www.goodiptv.club/yy/1382736909
忠烈杨家将,https://www.goodiptv.club/yy/1382749909
临界婚姻,https://www.goodiptv.club/yy/1354932365
赌神-发哥,https://www.goodiptv.club/yy/1354889044
法证先锋Ⅲ,https://www.goodiptv.club/yy/1382736802
小欢喜,https://www.goodiptv.club/yy/1382737888
远去的飞鹰-影视剧,https://www.goodiptv.club/yy/1354930912
美国队长史蒂夫,https://www.goodiptv.club/yy/1382736813
末日系列-外国电影合集,https://www.goodiptv.club/yy/1354889019
笑傲帮,https://www.goodiptv.club/yy/1382735555
经典抗日电影,https://www.goodiptv.club/yy/1354936141
三国演义【1994】,https://www.goodiptv.club/yy/1354930932
红楼梦1987经典版,https://www.goodiptv.club/yy/1382745084
国产喜剧,https://www.goodiptv.club/yy/1382735584
机场超燃警匪片,https://www.goodiptv.club/yy/1382735576
超燃科幻大片：明日边缘,https://www.goodiptv.club/yy/1382736835
热血战争片,https://www.goodiptv.club/yy/1354932409
风靡全球的谍战片,https://www.goodiptv.club/yy/1382736817
上海滩,https://www.goodiptv.club/yy/1382745184
超精彩！系列动作电影,https://www.goodiptv.club/yy/1382745096
倚天屠龙记,https://www.goodiptv.club/yy/33300793
小小飞虎队,https://www.goodiptv.club/yy/1382749888
非诚勿扰,https://www.goodiptv.club/yy/1382735583
法证先锋2,https://www.goodiptv.club/yy/1382736870
超精彩武打场景,https://www.goodiptv.club/yy/1354936131
欢乐一起看,https://www.goodiptv.club/yy/1354930926
天龙八部,https://www.goodiptv.club/yy/1382749944
第8号当铺,https://www.goodiptv.club/yy/1382736905
空谷幽兰,https://www.goodiptv.club/yy/1382745182
超级英雄系列电影,https://www.goodiptv.club/yy/1382736863
新世界,https://www.goodiptv.club/yy/1382736850
回家的诱惑,https://www.goodiptv.club/yy/1354658043
香港院线大片-最新,https://www.goodiptv.club/yy/1354936242
大汉贤后卫子夫,https://www.goodiptv.club/yy/1382735569
金星脱口秀：我敢说你敢听吗,https://www.goodiptv.club/yy/1382735552
国外高分大片,https://www.goodiptv.club/yy/1382736867
科幻大片,https://www.goodiptv.club/yy/1382745181
与君初相识,https://www.goodiptv.club/yy/1352833750
大汉天子S1,https://www.goodiptv.club/yy/1382749902
老广的味道 第3季-美食纪录片,https://www.goodiptv.club/yy/1382735565
热血动作片合集,https://www.goodiptv.club/yy/1382735627
了不起的萝莉小玲,https://www.goodiptv.club/yy/1382736799
战火中的故事,https://www.goodiptv.club/yy/1382735625
天龙八部（国语版）,https://www.goodiptv.club/yy/1382736855
聊斋志异S1,https://www.goodiptv.club/yy/1382736975
黑冰,https://www.goodiptv.club/yy/1354932427
小宝让你乐翻天：6到9集,https://www.goodiptv.club/yy/1354930971
天下第一,https://www.goodiptv.club/yy/1382736838
巩汉林春晚小品合集,https://www.goodiptv.club/yy/1354889035
小米粒Mili,https://www.goodiptv.club/yy/1382736842
机械战警1-3,https://www.goodiptv.club/yy/1382736854
飞虎之潜行极战,https://www.goodiptv.club/yy/1354932420
国产大片电影,https://www.goodiptv.club/yy/1354926655
金三角大营救,https://www.goodiptv.club/yy/1354930924
外国科幻大片,https://www.goodiptv.club/yy/1382747628
精彩动作电影享不停,https://www.goodiptv.club/yy/1382736809
热血抗日电影,https://www.goodiptv.club/yy/1382749907
体验另一种生活！,https://www.goodiptv.club/yy/1354936229
精彩动作电影,https://www.goodiptv.club/yy/1382736823
蔡明春晚小品,https://www.goodiptv.club/yy/1354936177
金玉满堂：精彩港剧,https://www.goodiptv.club/yy/1382736881
国产喜剧大片,https://www.goodiptv.club/yy/1382745113
中国第一神探-狄仁杰,https://www.goodiptv.club/yy/1354932438
炊事班的故事,https://www.goodiptv.club/yy/1382749901
本山快乐营1,https://www.goodiptv.club/yy/1354936209
国内战争大片合集,https://www.goodiptv.club/yy/1382749950
叛逆者,https://www.goodiptv.club/yy/1382736868
神厨小福贵,https://www.goodiptv.club/yy/1382736860
科幻片：来看神奇的地球,https://www.goodiptv.club/yy/1354930897
鸡毛飞上天,https://www.goodiptv.club/yy/1459916667
谈判专家,https://www.goodiptv.club/yy/1382735560
国内科幻,https://www.goodiptv.club/yy/1354936170
脑洞大开的精彩科幻片,https://www.goodiptv.club/yy/1382736723
百家讲坛――之明太祖朱元璋,https://www.goodiptv.club/yy/1354936149
战争大片,https://www.goodiptv.club/yy/1382735556
憨豆先生,https://www.goodiptv.club/yy/1354930189
哈利波特全集,https://www.goodiptv.club/yy/1382745105
动物世界,https://www.goodiptv.club/yy/1382749889
历年春晚小品合集,https://www.goodiptv.club/yy/1382773717
春晚小品,https://www.goodiptv.club/yy/1382773715
惊悚电影胆小勿进,https://www.goodiptv.club/yy/1508687423
漫威超级英雄系列,https://www.goodiptv.club/yy/1354932402
我的父亲我的兵,https://www.goodiptv.club/yy/1353413714
国外动作大片,https://www.goodiptv.club/yy/1382735540
传奇英雄,https://www.goodiptv.club/yy/1382735578
他的剧本我只是观众,https://www.goodiptv.club/yy/1356158015
吐槽大会 第2季,https://www.goodiptv.club/yy/1354936145
公主嫁到,https://www.goodiptv.club/yy/1382736915
萌鸡小队S1-国漫,https://www.goodiptv.club/yy/1382736904
金星脱口秀-敢说会道,https://www.goodiptv.club/yy/1354932407
国内动作大片,https://www.goodiptv.club/yy/1382749917
小戏骨黄飞鸿,https://www.goodiptv.club/yy/1354936181
怪医文三块-影视剧,https://www.goodiptv.club/yy/1354936154
国内科幻片来袭,https://www.goodiptv.club/yy/1354930821
大江大河-高分影视推荐,https://www.goodiptv.club/yy/1382736806
冰冻星球-纪录片,https://www.goodiptv.club/yy/1382736849
【新水浒】24小时播放,https://www.goodiptv.club/yy/29067083
心理追凶-港剧,https://www.goodiptv.club/yy/1354936207
大唐双龙传,https://www.goodiptv.club/yy/1354930979
妖神记之黑狱篇,https://www.goodiptv.club/yy/1382745173
飓风营救,https://www.goodiptv.club/yy/1382735547
欢乐集结号2,https://www.goodiptv.club/yy/1354930919
动作大片,https://www.goodiptv.club/yy/1354888739
一起来笑吧,https://www.goodiptv.club/yy/1454859415
香港动作大片,https://www.goodiptv.club/yy/1382736816
国外科幻片,https://www.goodiptv.club/yy/1382735585
岳云鹏宋小宝也来演电影了？,https://www.goodiptv.club/yy/1354926612
今晚80后脱口秀,https://www.goodiptv.club/yy/1382745098
大汉天子S2,https://www.goodiptv.club/yy/1382736807
《武林外传》武侠,https://www.goodiptv.club/yy/1394000563
守望的天空,https://www.goodiptv.club/yy/1382736843
赶海新发现-海洋里有什么,https://www.goodiptv.club/yy/1382749912
风味原产地潮汕,https://www.goodiptv.club/yy/1382745178
小生物的故事,https://www.goodiptv.club/yy/1382736834
地球上的地狱,https://www.goodiptv.club/yy/1382736918
王朝-自然-纪录片,https://www.goodiptv.club/yy/1354930927
丁大命,https://www.goodiptv.club/yy/1382735579
迷,https://www.goodiptv.club/yy/1382736719
战争大片,https://www.goodiptv.club/yy/1382736819
河山,https://www.goodiptv.club/yy/1382749952
解放：苏联战争巨片,https://www.goodiptv.club/yy/1354936249
动作大片,https://www.goodiptv.club/yy/1354930887
小鬼当家-童年回忆,https://www.goodiptv.club/yy/1382745104
舌尖上的中国第一季,https://www.goodiptv.club/yy/1354930952
非诚勿扰,https://www.goodiptv.club/yy/1382745100
飞虎之雷霆极战,https://www.goodiptv.club/yy/1382736869
银河护卫队-国外科幻巨作,https://www.goodiptv.club/yy/1382736815
学生兵,https://www.goodiptv.club/yy/1354658003
流金岁月-经典港剧,https://www.goodiptv.club/yy/1382736891
24小时观影,https://www.goodiptv.club/yy/32867379
妖神记-全集,https://www.goodiptv.club/yy/1382735551
大江大河2-高分影视推荐,https://www.goodiptv.club/yy/1382736797
漫画解说,https://www.goodiptv.club/yy/1382735568
雷神系列,https://www.goodiptv.club/yy/1354932441
大太监-tvb经典古装,https://www.goodiptv.club/yy/1382736886
觅食者-美食纪录片,https://www.goodiptv.club/yy/1382736841
野山鹰-影视剧,https://www.goodiptv.club/yy/1354932395
完美世界,https://www.goodiptv.club/yy/39344825
无敌县令,https://www.goodiptv.club/yy/1354932390
国内动作片,https://www.goodiptv.club/yy/1382735561
鹿鼎记-陈小春版,https://www.goodiptv.club/yy/1382736920
探秘中华美食,https://www.goodiptv.club/yy/1354930954
外国战争大片,https://www.goodiptv.club/yy/1382736872
本山快乐营,https://www.goodiptv.club/yy/1382736852
法外风云,https://www.goodiptv.club/yy/1382736805
田园生活,https://www.goodiptv.club/yy/1382736898
百家讲坛-红楼梦篇,https://www.goodiptv.club/yy/1382741639
[ 经典] 鹿鼎记,https://www.goodiptv.club/yy/1355526531
来看修牛蹄,https://www.goodiptv.club/yy/1382749887
笑傲江湖 第1季,https://www.goodiptv.club/yy/1382749896
丛林敢死队-国内电影,https://www.goodiptv.club/yy/1354936214
一分钟学道菜,https://www.goodiptv.club/yy/1382736901
热血战争巨作,https://www.goodiptv.club/yy/1382745087
农家小菜,https://www.goodiptv.club/yy/1382736894
春晚小品,https://www.goodiptv.club/yy/1394000564
白夜追凶第一季,https://www.goodiptv.club/yy/1354932359
单挑荒野第一季,https://www.goodiptv.club/yy/1354933535
苦乐村官,https://www.goodiptv.club/yy/1382736864
洪大哥系列,https://www.goodiptv.club/yy/1354888743
溏心风暴之家好月圆,https://www.goodiptv.club/yy/1354888747
战争大片,https://www.goodiptv.club/yy/1382736798
通天狄仁杰,https://www.goodiptv.club/yy/1382749906
科幻电影,https://www.goodiptv.club/yy/1354930209
机动步队,https://www.goodiptv.club/yy/1354932371
我比你更懂车 你偏不信,https://www.goodiptv.club/yy/85042287
欢乐集结号58-70,https://www.goodiptv.club/yy/1382745119
再向虎山行,https://www.goodiptv.club/yy/1355823667
经典二战,https://www.goodiptv.club/yy/1354936238
超英集结,https://www.goodiptv.club/yy/1382745091
金装四大才子,https://www.goodiptv.club/yy/1354926600
名媛望族-精彩港剧,https://www.goodiptv.club/yy/1354932431
缉妖法海传-国内电影,https://www.goodiptv.club/yy/1354936203
法证先锋Ⅳ,https://www.goodiptv.club/yy/1354932426
致敬星爷致敬经典,https://www.goodiptv.club/yy/1354889048
春晚小品,https://www.goodiptv.club/yy/1382773708
国外院线动作大片,https://www.goodiptv.club/yy/1382735570
春晚小品,https://www.goodiptv.club/yy/1382773711
史诗级战争大片,https://www.goodiptv.club/yy/1382745092
大明宫词,https://www.goodiptv.club/yy/1382745190
法证先锋,https://www.goodiptv.club/yy/1354930965
国内科幻电影,https://www.goodiptv.club/yy/1354932444
卖拐 范伟,https://www.goodiptv.club/yy/1382773719
来自星星的你,https://www.goodiptv.club/yy/1354930976
热血动作电影,https://www.goodiptv.club/yy/1382736804
馋哭了！川味来袭,https://www.goodiptv.club/yy/1382736913
宇宙护卫队--国漫,https://www.goodiptv.club/yy/1382736837
大汉天子S3,https://www.goodiptv.club/yy/1382736810
家有九凤-影视剧,https://www.goodiptv.club/yy/1354930894
火线追凶-侦探系列电影,https://www.goodiptv.club/yy/1382745090
最后的狮子-探险纪录片,https://www.goodiptv.club/yy/1382735577
你不知道的黄河故事,https://www.goodiptv.club/yy/1382745189
黄大妮-电视剧,https://www.goodiptv.club/yy/1354930904
热播国内侦探片,https://www.goodiptv.club/yy/1382736820
无敌解压,https://www.goodiptv.club/yy/1382736897
冲上云霄-经典港剧,https://www.goodiptv.club/yy/1382736833
花儿开心吧-小品,https://www.goodiptv.club/yy/1382736917
春晚小品,https://www.goodiptv.club/yy/1382773705
功夫婆媳-影视剧,https://www.goodiptv.club/yy/1382736883
欢乐集结号4,https://www.goodiptv.club/yy/1382736889
发哥系列,https://www.goodiptv.club/yy/1354888733
德鲁纳酒店-韩剧,https://www.goodiptv.club/yy/1354931488
无罪推定-港剧,https://www.goodiptv.club/yy/1354936208
编辑部的故事,https://www.goodiptv.club/yy/1354936120
记忆中的TVB,https://www.goodiptv.club/yy/1382749951
历年春晚小品合集,https://www.goodiptv.club/yy/1382773716
必看科幻片合集,https://www.goodiptv.club/yy/1354936221
战争大片-国外电影,https://www.goodiptv.club/yy/1382736857
春晚小品,https://www.goodiptv.club/yy/1382773706
动作大片,https://www.goodiptv.club/yy/1354930816
顺娘-影视剧,https://www.goodiptv.club/yy/1354930945
请回答1988,https://www.goodiptv.club/yy/1354932362
【聚星】小猴子,https://www.goodiptv.club/yy/1382773710
【武林客栈】,https://www.goodiptv.club/yy/1382773728
经典电影,https://www.goodiptv.club/yy/1461140888
【聚星】菊瓜娃,https://www.goodiptv.club/yy/1382773718
超燃动作大片,https://www.goodiptv.club/yy/1382749940
熊出没-国漫,https://www.goodiptv.club/yy/1354936157
国内侦探电影大全,https://www.goodiptv.club/yy/1354936134
俺娘田小草,https://www.goodiptv.club/yy/1382741638
国外战争,https://www.goodiptv.club/yy/1382735571
铭记历史-甲午大海战,https://www.goodiptv.club/yy/1354936195
碟中谍系列-国外动作大片,https://www.goodiptv.club/yy/1354930181
李三枪-抗战影视剧,https://www.goodiptv.club/yy/1354936122
9.8分！这部纪录片封神了,https://www.goodiptv.club/yy/1382736825
漫威十年老粉福利来了,https://www.goodiptv.club/yy/1354930233
刺激！刺激！国外战争,https://www.goodiptv.club/yy/1354936142
憨豆先生-经典喜剧,https://www.goodiptv.club/yy/1354936239
娘亲舅大,https://www.goodiptv.club/yy/1354932360
冕加电影院 正在直播,https://www.goodiptv.club/yy/1339157813
冲上云霄2,https://www.goodiptv.club/yy/1354933556
【请进来观看】,https://www.goodiptv.club/yy/37033366
真心想让你幸福,https://www.goodiptv.club/yy/1382736876
老表，你好Hea！-精彩港剧,https://www.goodiptv.club/yy/1382736873
超乎意料的国外侦探,https://www.goodiptv.club/yy/1382735543
家族荣耀-精彩港剧,https://www.goodiptv.club/yy/1382745103
李茶的姑妈-开心麻花,https://www.goodiptv.club/yy/1354936191
苦咖啡,https://www.goodiptv.club/yy/1382736908
欢乐集结号3,https://www.goodiptv.club/yy/1382736822
寻秦记,https://www.goodiptv.club/yy/1354658048
笑傲江湖,https://www.goodiptv.club/yy/59827752
本山快乐营2,https://www.goodiptv.club/yy/1382736718
怀旧小品,https://www.goodiptv.club/yy/1382736821
笑傲江湖 第2季,https://www.goodiptv.club/yy/1382736914
命中注定我爱你-泰剧,https://www.goodiptv.club/yy/1354930903
国外高分侦探电影,https://www.goodiptv.club/yy/1382736896
金庸武侠系列,https://www.goodiptv.club/yy/40959929
什么会让你快乐,https://www.goodiptv.club/yy/54886912
笑傲江湖-电视剧,https://www.goodiptv.club/yy/1354936128
蜥蜴世界,https://www.goodiptv.club/yy/1382735545
宫心计-港剧-古装,https://www.goodiptv.club/yy/1354933540
喜剧闹翻天,https://www.goodiptv.club/yy/1382735548
大君-描绘爱情,https://www.goodiptv.club/yy/1382736874
聪明的顺溜之雄鹰小子S1-国漫,https://www.goodiptv.club/yy/1382736902
绝美！航拍中国第1季,https://www.goodiptv.club/yy/1354936136
欢乐集结号,https://www.goodiptv.club/yy/1382749911
传奇之王-影视剧,https://www.goodiptv.club/yy/1354926735
金田一少年事件簿,https://www.goodiptv.club/yy/1355286258
全网最拉主播，电影主播,https://www.goodiptv.club/yy/23249378
闲暇观看综艺,https://www.goodiptv.club/yy/1354932379
�潘磕惺康谝患�-国产喜剧,https://www.goodiptv.club/yy/1382741637
外国战争经典电影,https://www.goodiptv.club/yy/1382749890
木鱼解说微剧场,https://www.goodiptv.club/yy/1382749904
大家都在看的警匪片,https://www.goodiptv.club/yy/1354930964
来自星星的你,https://www.goodiptv.club/yy/1354936116
失忆24小时,https://www.goodiptv.club/yy/1382741640
买车前看一看 不然血亏,https://www.goodiptv.club/yy/1349602814
国产动作电影,https://www.goodiptv.club/yy/1382736858
换子成龙-影视剧,https://www.goodiptv.club/yy/1354932397
国外侦探电影,https://www.goodiptv.club/yy/1382745099
富滇风云,https://www.goodiptv.club/yy/1382736853
非诚勿扰,https://www.goodiptv.club/yy/1382745106
摔跤吧爸爸！院线大片,https://www.goodiptv.club/yy/1382736851
公主嫁到-电视剧,https://www.goodiptv.club/yy/1354930957
翡翠凤凰-影视剧,https://www.goodiptv.club/yy/1354926666
寻味顺德-美食纪录片,https://www.goodiptv.club/yy/1382736844
最新高分战争电影片,https://www.goodiptv.club/yy/1354930204
吐槽大会 第5季,https://www.goodiptv.club/yy/1354889009
能耐大了第1季,https://www.goodiptv.club/yy/1354930195
五行只缺你,https://www.goodiptv.club/yy/22325556
仙灵儿,https://www.goodiptv.club/yy/1382736887
【荒野求生】德爷贝爷蓝光,https://www.goodiptv.club/yy/24759907
爱的迫降-韩剧,https://www.goodiptv.club/yy/1354889042
地心历险记-科幻,https://www.goodiptv.club/yy/1382736911
给孩子补补榜吧,https://www.goodiptv.club/yy/1354887052
与百万富翁同行,https://www.goodiptv.club/yy/1382745089
通天狄仁杰,https://www.goodiptv.club/yy/1354658051
国内动作电影,https://www.goodiptv.club/yy/1382745176
熊仔之正义守护-国漫,https://www.goodiptv.club/yy/1382736836
嫦娥,https://www.goodiptv.club/yy/1354658064
修牛蹄,https://www.goodiptv.club/yy/1353413683
逐梦传媒-007 正在直播,https://www.goodiptv.club/yy/1456685522
热播喜剧电影,https://www.goodiptv.club/yy/1354936169
一城一味（舌尖姐妹篇）,https://www.goodiptv.club/yy/1382745179
一城一味-央视美食,https://www.goodiptv.club/yy/1382735559
院线动作大片,https://www.goodiptv.club/yy/1354936199
姜小妞,https://www.goodiptv.club/yy/1353879416
吾儿可教-经典电视剧,https://www.goodiptv.club/yy/1354932391
超解压小视频,https://www.goodiptv.club/yy/1382744423
你看与不看我都在,https://www.goodiptv.club/yy/1353422557
爱你的甜心正在直播,https://www.goodiptv.club/yy/1351998401
一条狗的使命-高分电影,https://www.goodiptv.club/yy/1354936178
吐槽大会 第1季,https://www.goodiptv.club/yy/1354936210
大酱园-国语电视剧,https://www.goodiptv.club/yy/1382736824
老司机带你开眼界,https://www.goodiptv.club/yy/1349538007
喜乐街,https://www.goodiptv.club/yy/1354936231
大家都爱看的港剧,https://www.goodiptv.club/yy/1382736861
越策越开心12-22,https://www.goodiptv.club/yy/1382735558
越策越开心-搞笑综艺,https://www.goodiptv.club/yy/1382736895
跳远生命线-优质港剧,https://www.goodiptv.club/yy/1382735566
微笑pasta,https://www.goodiptv.club/yy/1508363036
国外战争,https://www.goodiptv.club/yy/1382749918
洗地毯,https://www.goodiptv.club/yy/1382736859
尽享国内精彩战争片,https://www.goodiptv.club/yy/1382745094
全剧最清醒的只有许大茂,https://www.goodiptv.club/yy/1382735541
隋唐演义,https://www.goodiptv.club/yy/69968263
筱威回来了！ 正在直播,https://www.goodiptv.club/yy/37347905
经典电影 电视剧,https://www.goodiptv.club/yy/1354690927
火哥财经评论,https://www.goodiptv.club/yy/1350588542
聪明的顺溜之雄鹰小子S2-国漫,https://www.goodiptv.club/yy/1382736903
请回答1994,https://www.goodiptv.club/yy/1382745093
国外超燃动作片,https://www.goodiptv.club/yy/1382749913
请回答1988,https://www.goodiptv.club/yy/1354936228
越策越开心23-33,https://www.goodiptv.club/yy/1354930967
新赛季乱杀现场,https://www.goodiptv.club/yy/1459280832
a15279382906,https://www.goodiptv.club/yy/1356165653
b15279382906,https://www.goodiptv.club/yy/1356165662
c15279382906,https://www.goodiptv.club/yy/1356165654
d15279382906,https://www.goodiptv.club/yy/1356165664
MUFC贝影,https://www.goodiptv.club/yy/1355659580
g15279382906,https://www.goodiptv.club/yy/1356165669
如何实现梦想？,https://www.goodiptv.club/yy/1382736892
f15279382906,https://www.goodiptv.club/yy/1356165668
i15279382906,https://www.goodiptv.club/yy/1356165672
e15279382906,https://www.goodiptv.club/yy/1356165651
狂飙进行中,https://www.goodiptv.club/yy/1354952961
h15279382906,https://www.goodiptv.club/yy/1356165671
相声相声搜38528频道,https://www.goodiptv.club/yy/34025318

影视,#genre#
星卫HD电影,http://198.16.100.90:8278/xingwei_movie/playlist.m3u8?tid=ME6E2875344228753442&ct=18392&tsum=c21fc395d9e540e48d429400b2fb0b05
龙华洋片,http://50.7.238.114:8278/lunghuawestern_twn/playlist.m3u8?tid=MC1C3944472239444722&ct=19226&tsum=99c0c7c82e2fc48b16605865c3eaeb82
龙祥电影,http://198.16.100.90:8278/cb7a1fec69/playlist.m3u8?tid=md05ab4002297&ct=18335&tsum=ebe4254ee0e073c2d3c9789e679c00a5
美亚电影,http://198.16.100.90:8278/meiyamovie_twn/playlist.m3u8?tid=mcfe3e109029013892155&ct=17874&tsum=164baeda6ab6c4160f2775128cfc6f4e
